VarName1,Kingdom,Phylum,Class,Order,Family,Genus,Species
10833,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
10834,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
1084,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,uncultured,
10841,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
1085,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,<undefined>,
10852,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
10854,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group_fa,Clostridia_vadinBB60_group_ge,
10855,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
10858,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1086,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
10867,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
10869,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
10874,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
10878,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1088,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
10883,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
10886,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
10889,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
10891,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
10894,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
10898,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae_ge,
10899,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
10902,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,
10911,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
1092,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
10920,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
10924,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
10928,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
1093,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Acetitomaculum,
10936,Bacteria,Firmicutes,Negativicutes,<undefined>,<undefined>,<undefined>,
1094,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
10940,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
10941,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
10945,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
10946,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
10949,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
10950,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
10961,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
10963,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,
1097,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
10973,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
10976,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
10977,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
10982,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
10989,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,
1099,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
10992,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,<undefined>,
10993,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
10996,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,
10999,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
11006,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
11007,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV_fa,Lineage_IV_ge,
11008,Bacteria,Proteobacteria,<undefined>,<undefined>,<undefined>,<undefined>,
1101,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,uncultured,
11010,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11011,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
11016,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1102,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
11021,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
11025,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11030,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
11042,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,
11045,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
11046,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,
1105,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae_ge,
11052,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,
11058,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
1106,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
1107,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11077,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11080,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11082,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11083,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11084,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11086,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11098,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11099,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
111,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,merycicum
1110,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
11100,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,
11101,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11106,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,
11107,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11109,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
1111,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
11110,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,
11111,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11113,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11115,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11117,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11118,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11120,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010_ge,
11124,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,probable_genus_10,
11125,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
11129,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11139,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11146,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001_ge,
11149,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1115,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11156,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11157,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11158,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,<undefined>,
1116,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pseudorhodoferax,
11165,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11167,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11169,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11177,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11179,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
1118,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
11180,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
11181,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,
11187,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,<undefined>,<undefined>,
1119,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
11197,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
112,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae_ge,
11200,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11204,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11208,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
11215,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
11221,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11223,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11225,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11228,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
11229,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
11230,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010_ge,
11236,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11238,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
11239,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
11240,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
11246,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11250,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
11253,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11257,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae_ge,
1126,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11264,Bacteria,Firmicutes,Clostridia,Clostridia_or,Hungateiclostridiaceae,UCG-012,
11270,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,bifermentans
11271,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11275,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11281,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11284,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,probable_genus_10,
11286,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11289,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
113,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
11306,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11307,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,
1131,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11312,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5_ge,
11317,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11319,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
11327,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11331,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelotrichaceae_UCG-002,
11333,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
11336,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
1134,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,
11340,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11347,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
11348,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11349,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11352,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11353,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,<undefined>,
11358,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11359,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
11367,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1137,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11371,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
1138,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11383,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11387,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
11400,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,<undefined>,
11401,Bacteria,Bacteroidota,<undefined>,<undefined>,<undefined>,<undefined>,
11402,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
11405,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11406,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
11407,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11409,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11417,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
11419,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
11425,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
1143,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11433,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Phocea,
11436,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11445,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,
11447,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-002,
11455,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
11459,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1146,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11468,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
11472,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11474,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11475,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11479,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1148,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group_fa,Clostridia_vadinBB60_group_ge,
11480,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
11489,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
1149,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11492,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
11493,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11499,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
1150,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
11501,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11503,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11508,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11524,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11530,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11532,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11533,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,FD2005,
11536,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11537,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
11543,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,probable_genus_10,
11545,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
11550,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11554,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41_fa,WCHB1-41_ge,
11558,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
1156,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11563,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11565,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
11567,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
11578,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,<undefined>,
11579,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
11581,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,uncultured,
11582,Bacteria,Bacteroidota,<undefined>,<undefined>,<undefined>,<undefined>,
11586,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11591,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
11592,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
11594,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_YAB2003_group,
11598,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
116,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
11600,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11607,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
11609,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,uncultured,
1161,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
11610,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
11614,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Acetitomaculum,
11618,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
1162,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
11621,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
11622,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11624,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
1163,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
11631,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
11633,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
11634,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
